韶关,广东省韶关市武江区西联武广韶关站？,广铁集团, ,客运站,广东,韶关,113.514312,24.750494,113.508943,24.753418,113.5208416,24.75652813
韶关东,广东省韶关市浈江区站南路1号,广铁集团, ,客运站,广东,韶关,113.604349,24.794058,113.599162,24.797119,113.6108379,24.80016933
深圳东,广东省深圳市龙岗区布吉街道办吉华路94号,广铁集团, ,客运站,广东,深圳,114.118789,22.601157,114.113686,22.603841,114.1252525,22.60748366
深圳坪山,广东省深圳市龙岗区坪山新区,广铁集团, ,客运站,广东,深圳,114.326294,22.707765,114.321406,22.710511,114.3327665,22.71393773
深圳北,广东省深圳市龙华新区民治街道民塘路,广铁集团, ,客运站,广东,深圳,114.02899,22.609183,114.023922,22.611958,114.0354307,22.6155135
深圳,广东省深圳市罗湖区建设路1003号,广铁集团, ,客运站,广东,深圳,114.11717,22.53161,114.112069,22.534299,114.1236341,22.53793636
深圳西,广东省深圳市南山区学府西路,广铁集团, ,客运站,广东,深圳,113.907508,22.528051,113.902647,22.531105,113.9139657,22.53438222
兴宁,广东省兴宁市兴南大道末端,广铁集团, ,客运站,广东,梅州,115.728722,24.102421,115.72395,24.105162,115.7351787,24.10864554
徐闻,广东省徐闻县城北区,广铁集团, ,客运站,广东,湛江,110.145958,20.34623,110.141549,20.348473,110.1524271,20.35253514
阳春,广东省阳春市,广铁集团, ,客运站,广东,阳江,111.761486,22.189947,111.756315,22.192776,111.7679505,22.19619509
英德,广东省英德市大站镇,广铁集团, ,客运站,广东,清远,113.439425,24.159094,113.433867,24.161715,113.4459587,24.1650389
英德西,广东省英德市英城街道长岭村委会英德西站,广铁集团, ,客运站,广东,清远,113.350639,24.159961,113.345093,24.162602,113.3571714,24.16579866
陆丰,广东省于陆丰市城东镇,广铁集团, ,客运站,广东,汕尾,115.733162,22.948021,115.728464,22.950765,115.739618,22.95425124
湛江西,广东省湛江市麻章区英豪村,广铁集团, ,客运站,广东,湛江,110.28058,21.21591,110.276244,21.218425,110.2870213,21.22211413
肇庆,广东省肇庆市站北路,广铁集团, ,客运站,广东,肇庆,112.447862,23.081471,112.442563,23.084038,112.4543567,23.08753543
古镇,广东省中山市古镇镇旺来工业区对面古镇轻轨站,广铁集团, ,客运站,广东,中山,113.206135,22.597969,113.200815,22.600802,113.2127161,22.60371041
中山,广东省中山市火炬开发区泗门村建宁路城轨中山站,广铁集团, ,客运站,广东,中山,113.433218,22.543785,113.42776,22.546492,113.4397598,22.54972447
南朗,广东省中山市南朗镇佳朗路,广铁集团, ,客运站,广东,中山,113.533846,22.489714,113.528695,22.492684,113.5403749,22.49576811
南头,广东省中山市南头镇南头大道,广铁集团, ,客运站,广东,深圳,113.907508,22.528051,113.902647,22.531105,113.9139657,22.53438222
中山北,广东省中山市石岐区民盈西路1号,广铁集团, ,客运站,广东,中山,113.382596,22.557285,113.377117,22.559978,113.3891352,22.56316129
东升,广东省中山市小榄镇东升轻轨站,广铁集团, ,客运站,广东,中山,113.284403,22.604726,113.279088,22.60757,113.2909577,22.610511
小榄,广东省中山市小榄镇绩东一民安中路,广铁集团, ,客运站,广东,中山,113.269955,22.647263,113.264653,22.650114,113.2765134,22.65303885
唐家湾,广东省珠海市高新区金凤路399号,广铁集团, ,客运站,广东,珠海,113.551424,22.362827,113.54633,22.365825,113.5579445,22.36889482
珠海,广东省珠海市香洲区昌盛路5号,广铁集团, ,客运站,广东,珠海,113.549376,22.215206,113.544287,22.218163,113.5558925,22.22127138
珠海北,广东省珠海市香洲区高新区金峰北路300号,广铁集团, ,客运站,广东,珠海,113.551838,22.401122,113.546743,22.404127,113.5583596,22.40719112
明珠,广东省珠海市香洲区明珠北路35号,广铁集团, ,客运站,广东,珠海,113.514985,22.268742,113.509787,22.271626,113.5215151,22.27477453
前山,广东省珠海市香洲区前山港昌路666号,广铁集团, ,客运站,广东,珠海,113.52621,22.234439,113.521051,22.237345,113.5327346,22.2404825
桃映,贵州省江口县桃映镇,广铁集团, ,乘降所,贵州,铜仁,109.021352,27.860587,109.016866,27.863878,109.0279102,27.86624439
松桃,贵州省松桃县孟溪镇,广铁集团, ,客运站,贵州,铜仁,108.972827,28.076574,108.968518,28.080044,108.9794005,28.08223745
铜仁,贵州省铜仁市清水北路1号,广铁集团, ,客运站,贵州,铜仁,109.204602,27.74024,109.200042,27.743538,109.2111604,27.74598093
美兰,海南省海口市美兰区美兰机场海南航空交通管理站斜对面,广铁集团, ,客运站,海南,海口,110.461373,19.941569,110.456958,19.943532,110.4678714,19.9476176
海口,海南省海口市秀英区粤海大道,广铁集团, ,客运站,海南,海口,110.16252,20.027378,110.158159,20.029411,110.1689779,20.03367376
海口东,海南省海口市迎宾大道凤翔路与龙昆南路交界处海口火车东公交站,广铁集团, ,客运站,海南,海口,110.3432,19.983649,110.338805,19.985634,110.349661,19.98979616
陵水,海南省陵水县县城怡景湾宾馆前马路往陵水火车站,广铁集团, ,客运站,海南,陵水黎族自治县,110.032798,18.536198,110.028531,18.53784,110.0392499,18.54251796
琼海,海南省琼海市爱华东路嘉积镇琼海火车站,广铁集团, ,客运站,海南,琼海,110.491281,19.240417,110.486977,19.242111,110.4977774,19.24643626
博鳌,海南省琼海市中原镇博鳌火车站,广铁集团, ,客运站,海南,琼海,110.486542,19.136824,110.482231,19.1385,110.4930433,19.14284855
亚龙湾,海南省三亚市吉阳镇吉阳大道亚龙湾火车站,广铁集团, ,客运站,海南,三亚,109.602286,18.302581,109.598336,18.304451,109.6087835,18.30868578
三亚,海南省三亚市育秀路10号三亚火车站,广铁集团, ,客运站,海南,三亚,109.49287,18.296376,109.488728,18.298039,109.4993981,18.3023836
神州,海南省万宁市礼纪镇莲花村,广铁集团, ,客运站,海南,万宁,110.307966,18.724798,110.303711,18.726485,110.3144405,18.73098083
万宁,海南省万宁市万安大道环市二西路,广铁集团, ,客运站,海南,万宁,110.381286,18.807748,110.376885,18.809312,110.3877714,18.81386668
文昌,海南省文昌市南阳镇宝鸡新村文昌火车站,广铁集团, ,客运站,海南,文昌,110.737594,19.606517,110.73316,19.608351,110.7441095,19.61228413
安化,湖南省安化县坪口镇,广铁集团, ,客运站,湖南,益阳,111.100576,28.034232,111.095099,28.037406,111.1071535,28.0399154
澧县,湖南省常德市澧县金罗镇,广铁集团, ,客运站,湖南,常德,111.604539,29.819345,111.599038,29.822118,111.6109974,29.82545011
石门县北,湖南省常德市石门县东城,广铁集团, ,客运站,湖南,常德,111.434644,29.600662,111.428829,29.603133,111.4411505,29.6065978
常德,湖南省常德市武陵大道北段,广铁集团, ,客运站,湖南,常德,111.695052,29.071368,111.689446,29.074366,111.701486,29.07755158
郴州,湖南省郴州市解放路1号,广铁集团, ,客运站,湖南,郴州,113.033214,25.808199,113.027642,25.811128,113.039763,25.81384168
郴州西,湖南省郴州市开发区增湖路,广铁集团, ,客运站,湖南,郴州,112.969977,25.736072,112.96463,25.739141,112.9765224,25.741715
辰溪,湖南省辰溪县火马冲,广铁集团, ,客运站,湖南,怀化,110.255349,27.878757,110.250631,27.8821,110.2617835,27.88498431
衡山西,湖南省衡山县开云镇,广铁集团, ,客运站,湖南,衡阳,112.7892,27.247775,112.783731,27.251123,112.7957572,27.2535123
衡山,湖南省衡阳市衡山县,广铁集团, ,客运站,湖南,衡阳,112.7892,27.247775,112.783731,27.251123,112.7957572,27.2535123
祁东,湖南省衡阳市祁东县双桥镇林星村,广铁集团, ,客运站,湖南,衡阳,112.065702,26.75999,112.06007,26.76327,112.0721282,26.76631362
衡阳,湖南省衡阳市珠晖区车站坪1号,广铁集团, ,客运站,湖南,衡阳,112.631091,26.889835,112.625838,26.893414,112.6376215,26.89569625
衡阳东,湖南省衡阳市珠晖区衡州街道,广铁集团, ,客运站,湖南,衡阳,112.709651,26.896447,112.704232,26.89989,112.7161967,26.90223487
怀化,湖南省怀化市鹤洲路1号,广铁集团, ,客运站,湖南,怀化,109.967323,27.557198,109.962743,27.560605,109.9737082,27.56350944
麻阳,湖南省怀化市麻阳县高村镇,广铁集团, ,客运站,湖南,怀化,109.803383,27.855608,109.798732,27.859002,109.8098149,27.86188142
会同,湖南省会同县林城镇建设路,广铁集团, ,客运站,湖南,怀化,109.732263,26.882319,109.727632,26.885774,109.7387126,26.88853724
吉首,湖南省吉首市光明东路,广铁集团, ,客运站,湖南,湘西土家族苗族自治州,109.735097,28.324501,109.730367,28.327892,109.7415536,28.33072427
靖州,湖南省靖州苗族洞族自治县渠阳镇下熙街1号,广铁集团, ,客运站,湖南,怀化,109.688199,26.566398,109.683656,26.569926,109.6946635,26.57257768
耒阳西,湖南省耒阳市三顺办事处,广铁集团, ,客运站,湖南,衡阳,112.788258,26.414353,112.782851,26.417771,112.7948453,26.4200966
耒阳,湖南省耒阳市灶市街道办事处车站路1号,广铁集团, ,客运站,湖南,衡阳,112.822749,26.40401,112.817396,26.407482,112.8293441,26.4097362
冷水江东,湖南省冷水江市毛易镇金竹东路,广铁集团, ,客运站,湖南,娄底,111.493942,27.684915,111.488417,27.688198,111.5004442,27.69092088
涟源,湖南省涟源市车站路1号,广铁集团, ,客运站,湖南,娄底,111.675688,27.684771,111.670233,27.688157,111.6821154,27.69093179
临湘,湖南省临湘市火车站北街76号,广铁集团, ,客运站,湖南,岳阳,113.484027,29.474941,113.478177,29.477547,113.4905325,29.48093742
娄底,湖南省娄底市娄星区氐星路,广铁集团, ,客运站,湖南,娄底,112.006324,27.739559,112.000766,27.742841,112.0127097,27.74587424
锦和,湖南省麻阳县锦和镇,广铁集团, ,乘降所,湖南,怀化,109.605207,27.720817,109.600736,27.724328,109.6116632,27.72691811
汨罗东,湖南省汨罗市龙舟南路？,广铁集团, ,客运站,湖南,岳阳,113.144243,28.745765,113.138353,28.748798,113.1508441,28.7514744
汨罗,湖南省汨罗市新站路,广铁集团, ,客运站,湖南,岳阳,113.075682,28.813763,113.069769,28.81672,113.0822678,28.81943187
祁阳,湖南省祁阳县浯溪镇长虹村站前路,广铁集团, ,客运站,湖南,永州,111.831879,26.608502,111.826518,26.612049,111.8383404,26.614806
韶山,湖南省韶山市清溪镇,广铁集团, ,客运站,湖南,湘潭,112.524007,27.924821,112.518588,27.928216,112.5305262,27.93080958
邵东,湖南省邵东县两市镇,广铁集团, ,客运站,湖南,邵阳,111.750195,27.271428,111.74467,27.274755,111.7566227,27.27766191
邵阳,湖南省邵阳市大祥区城南乡邵洲路,广铁集团, ,客运站,湖南,邵阳,111.461145,27.213424,111.455568,27.216658,111.4676555,27.21939368
石门县,湖南省石门县,广铁集团, ,乘降所,湖南,邵阳,111.36781,29.588857,111.362032,29.591332,111.3743147,29.59470997
通道,湖南省通道县县溪镇,广铁集团, ,客运站,湖南,怀化,109.632187,26.315985,109.627776,26.31953,109.6386645,26.32211424
塘豹,湖南省通道县县溪镇塘豹村,广铁集团, ,乘降所,湖南,怀化,109.62221,26.206982,109.617821,26.21048,109.6286879,26.2131023
湘潭,湖南省湘潭市雨湖区车站路556号,广铁集团, ,客运站,湖南,湘潭,112.913063,27.875257,112.907681,27.878751,112.9196331,27.88092705
猛洞河,湖南省湘西自治州古丈县罗依溪镇,广铁集团, ,客运站,湖南,湘西土家族苗族自治州,109.989002,28.692248,109.984277,28.695532,109.9954169,28.69856982
湘乡,湖南省湘乡市车站路,广铁集团, ,客运站,湖南,湘潭,112.529395,27.744659,112.524006,27.74804,112.5359054,27.75063874
新化,湖南省新化县天华南路,广铁集团, ,客运站,湖南,娄底,111.304575,27.728006,111.299113,27.731262,111.3110955,27.73379986
新晃,湖南省新晃侗族自治县　,广铁集团, ,客运站,湖南,怀化,109.196776,27.348503,109.192231,27.351795,109.2033309,27.35424005
低庄,湖南省溆浦县低庄镇,广铁集团, ,客运站,湖南,怀化,110.715645,28.049252,110.710731,28.052639,110.7221904,28.05503752
溆浦,湖南省溆浦县卢峰镇,广铁集团, ,客运站,湖南,怀化,110.577876,27.926527,110.573237,27.930051,110.5843949,27.93244973
益阳,湖南省益阳市朝阳开发区迎宾西路445号,广铁集团, ,客运站,湖南,益阳,112.395175,28.496757,112.389426,28.499887,112.4016646,28.50286948
马田墟,湖南省永兴县马田镇罗尾村,广铁集团, ,乘降所,湖南,益阳,112.885631,26.102435,112.880387,26.105839,112.8922138,26.10812093
永州,湖南省永州市冷水滩区潇湘大道,广铁集团, ,客运站,湖南,永州,111.570947,26.454109,111.565697,26.457695,111.5774556,26.46019271
路口铺,湖南省岳阳市,广铁集团, ,客运站,湖南,岳阳,113.365996,29.509972,113.36,29.512452,113.3725039,29.51582038
岳阳东,湖南省岳阳市巴陵路东端,广铁集团, ,客运站,湖南,岳阳,113.208067,29.36625,113.202239,29.368933,113.2146284,29.37198588
岳阳,湖南省岳阳市站前路,广铁集团, ,客运站,湖南,岳阳,113.120079,29.376408,113.114104,29.378943,113.1266464,29.3820941
慈利,湖南省张家界市慈利县零阳镇,广铁集团, ,客运站,湖南,张家界,111.118887,29.417031,111.113294,29.419568,111.12545,29.42272036
张家界,湖南省张家界市永定区官黎坪乡,广铁集团, ,客运站,湖南,张家界,110.486552,29.104539,110.481632,29.107435,110.493057,29.11056812
长沙,湖南省长沙市车站中路406号,广铁集团, ,客运站,湖南,长沙,113.013032,28.193949,113.007342,28.197261,113.019607,28.19959597
长沙南,湖南省长沙市雨花区花侯路,广铁集团, ,客运站,湖南,长沙,113.065259,28.146991,113.059419,28.150177,113.0718382,28.15265108
泸阳,湖南省中方县泸阳镇,广铁集团, ,乘降所,湖南,长沙,110.094785,27.602075,110.08989,27.605202,110.1011858,27.60838433
株洲,湖南省株洲市芦淞区人民中路103号,广铁集团, ,客运站,湖南,株洲,113.15673,27.835476,113.150937,27.838655,113.1633048,27.84118456
株洲西,湖南省株洲市天元区群丰镇响塘村炎帝大道,广铁集团, ,客运站,湖南,株洲,113.068612,27.791042,113.062796,27.794172,113.0751713,27.79669941
梅江,重庆市秀山县梅江镇,广铁集团, ,乘降所,重庆,秀山县,109.049565,28.262259,109.044955,28.265525,109.056149,28.2679295
古里金,滨洲线395KM,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,122.811935,47.851556,122.805651,47.849443,122.818557,47.85725834
完工,陈巴尔虎旗呼和诺尔镇完工站,哈尔滨铁路局, ,客运站,内蒙古自治区,呼伦贝尔,118.898013,49.186596,118.89071,49.184862,118.9046447,49.19225492
哈尔滨东,哈尔滨市道外区桦树街1号,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,126.710863,45.788479,126.704704,45.786416,126.7174209,45.79423277
换新天,黑龙江农垦总局建三江分局创业农场,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,133.0697,47.368572,133.061863,47.365915,133.0763014,47.37416424
建三江,黑龙江农垦总局建三江分局站前路,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,132.642536,47.253146,132.63529,47.250855,132.6490676,47.25895741
安达,黑龙江省安达市铁路街,哈尔滨铁路局, ,客运站,黑龙江,绥化,125.322134,46.403096,125.315195,46.401109,125.3287053,46.40888934
羊草,黑龙江省安达市羊草镇,哈尔滨铁路局, ,客运站,黑龙江,绥化,125.425411,46.3345,125.41835,46.332419,125.4319691,46.34042549
北安,黑龙江省北安市,哈尔滨铁路局, ,客运站,黑龙江,黑河,126.512272,48.235676,126.505719,48.233558,126.5188199,48.24168633
二井,黑龙江省北安市二井镇,哈尔滨铁路局, ,乘降所,黑龙江,黑河,126.527984,48.356854,126.521477,48.354814,126.5345408,48.36284572
佛岭,黑龙江省勃利县城西佛岭村,哈尔滨铁路局, ,乘降所,黑龙江,七台河,130.576456,45.627752,130.569228,45.62569,130.5829806,45.63366062
勃利,黑龙江省勃利县城西街站前路84号,哈尔滨铁路局, ,客运站,黑龙江,七台河,130.559814,45.755996,130.552535,45.753942,130.5663437,45.76193235
互助,黑龙江省勃利县青山乡互助站,哈尔滨铁路局, ,乘降所,黑龙江,七台河,130.684348,45.796818,130.676905,45.79469,130.6908888,45.80258642
通天屯,黑龙江省勃利县蔬菜新村,哈尔滨铁路局, ,乘降所,黑龙江,七台河,130.54669,45.711896,130.539386,45.709805,130.5532171,45.71785015
八村,黑龙江省大庆市大同区林源镇八村,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.734652,46.298159,124.728091,46.29627,124.741252,46.30390839
林源,黑龙江省大庆市大同区林源镇北街1号,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.764147,46.344599,124.757565,46.342713,124.7707673,46.35033142
向阳村,黑龙江省大庆市大同区双榆乡,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.572938,46.069674,124.5667,46.067904,124.5794833,46.07559859
新华屯,黑龙江省大庆市大同区双榆乡新华街,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.631588,46.148078,124.625312,46.14632,124.6381402,46.15392374
立志,黑龙江省大庆市大同区太阳升镇立志村,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.570937,45.995119,124.564708,45.993323,124.5774776,46.00104491
兴无,黑龙江省大庆市大同区兴隆泉乡,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.680885,46.210912,124.674461,46.209083,124.687451,46.21670343
泰康,黑龙江省大庆市杜尔伯特蒙古族自治县向阳街,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.448052,46.87122,124.441243,46.869072,124.4545548,46.87729435
烟筒屯,黑龙江省大庆市杜尔伯特蒙古族自治县烟筒屯镇,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.16803,47.003378,124.161208,47.001207,124.1744287,47.00971121
高家,黑龙江省大庆市杜尔伯特蒙古族自治县一心乡,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.554916,46.814365,124.548518,46.812523,124.561468,46.82031606
银浪,黑龙江省大庆市红岗区乘南12街,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.861798,46.496975,124.855363,46.495232,124.8684548,46.50265192
创业村,黑龙江省大庆市红岗区创业庄,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.800111,46.405273,124.793562,46.403428,124.8067538,46.41098634
卧里屯,黑龙江省大庆市龙凤区卧里屯大街1号,哈尔滨铁路局, ,客运站,黑龙江,大庆,125.218265,46.469951,125.211431,46.468029,125.2249015,46.47567514
喇嘛甸,黑龙江省大庆市让湖路区喇嘛甸镇,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.780626,46.708055,124.773994,46.706125,124.7872558,46.71377726
壮志,黑龙江省大庆市让湖路区喇嘛甸镇富强村,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.849301,46.641205,124.842817,46.639411,124.855955,46.64688841
独立屯,黑龙江省大庆市让湖路区龙化路七号,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.849858,46.572703,124.843388,46.570928,124.8565143,46.57838688
大庆西,黑龙江省大庆市让湖路区西虹路40号,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.885989,46.656797,124.879554,46.655044,124.8926415,46.66245691
大庆,黑龙江省大庆市萨尔图区中桥路51号,哈尔滨铁路局, ,客运站,黑龙江,大庆,125.012251,46.598305,125.005451,46.596349,125.0188757,46.60391606
韩家园,黑龙江省大兴安岭地区韩家园林业局,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,125.743837,52.069039,125.735963,52.067537,125.7502329,52.07529896
碧水,黑龙江省大兴安岭地区呼中区碧水镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.666355,52.117976,123.658702,52.116658,123.672759,52.12414984
呼源,黑龙江省大兴安岭地区呼中区呼源镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,123.57795,51.733314,123.570511,51.731976,123.584409,51.7394052
呼中,黑龙江省大兴安岭地区呼中区呼中镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,123.606746,52.036129,123.599246,52.034873,123.6131923,52.04224999
加格达奇,黑龙江省大兴安岭地区加格达奇区,哈尔滨铁路局, ,客运站,内蒙古自治区,呼伦贝尔,124.126221,50.42054,124.118614,50.418861,124.1326131,50.42689826
加南,黑龙江省大兴安岭地区加格达奇区,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.162345,50.325418,124.154858,50.323752,124.1687526,50.33176366
松树林,黑龙江省大兴安岭地区加格达奇区,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.246567,50.528933,124.239235,50.527453,124.2529822,50.53520943
白桦排,黑龙江省大兴安岭地区加格达奇区白桦乡,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.198435,50.23723,124.19108,50.23558,124.2048469,50.24355046
翠峰,黑龙江省大兴安岭地区加格达奇区翠峰镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.288264,50.616556,124.280881,50.615064,124.2946749,50.62278415
漠河,黑龙江省大兴安岭地区漠河县,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,122.511753,52.989976,122.504609,52.988379,122.5182917,52.99598278
古莲,黑龙江省大兴安岭地区漠河县古莲镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,122.379065,52.960748,122.371608,52.958966,122.3854939,52.96687552
阿木尔,黑龙江省大兴安岭地区漠河县劲涛镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,123.162705,52.861605,123.154801,52.859923,123.1693672,52.86729882
长缨,黑龙江省大兴安岭地区漠河县劲涛镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.329196,52.867327,123.321173,52.865651,123.3357536,52.87312429
图强,黑龙江省大兴安岭地区漠河县图强镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,122.798349,52.937743,122.791042,52.936177,122.8049915,52.94345747
大扬气,黑龙江省大兴安岭地区松岭区大扬气镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.20043,51.005162,124.192916,51.003627,124.2068271,51.01147499
古源,黑龙江省大兴安岭地区松岭区古源镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.320315,50.931214,124.312786,50.929653,124.3267156,50.93740075
劲松,黑龙江省大兴安岭地区松岭区劲松镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.189348,51.067059,124.181788,51.065492,124.1957408,51.07337873
小扬气,黑龙江省大兴安岭地区松岭区小扬气镇,哈尔滨铁路局, ,客运站,内蒙古自治区,呼伦贝尔,124.287854,50.79534,124.280433,50.793852,124.2942576,50.80156611
新天,黑龙江省大兴安岭地区松岭区新天镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.238482,51.293047,124.23098,51.291495,124.2448632,51.29931798
塔河,黑龙江省大兴安岭地区塔河县,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,124.706141,52.339278,124.698432,52.337876,124.7127293,52.34504703
蒙克山,黑龙江省大兴安岭地区塔河县蒙克山镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.216759,52.646436,124.208914,52.644926,124.223171,52.65274195
聂河,黑龙江省大兴安岭地区塔河县盘古镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.567541,52.759975,123.559853,52.758615,123.5740369,52.76606925
盘古,黑龙江省大兴安岭地区塔河县盘古镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.878727,52.704333,123.871078,52.703001,123.8851102,52.71069182
瓦拉干,黑龙江省大兴安岭地区塔河县瓦拉干镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.546813,52.589711,124.539246,52.58836,124.5533812,52.59568088
绣峰,黑龙江省大兴安岭地区塔河县绣峰镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.607493,52.493887,124.600024,52.492616,124.6140581,52.49976762
育英,黑龙江省大兴安岭地区图强林业局育英林场,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,122.623733,52.963343,122.616767,52.961895,122.6302807,52.96919659
碧州,黑龙江省大兴安岭地区新林区碧州镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.614396,51.949629,124.607042,51.948313,124.6209399,51.95549181
翠岗,黑龙江省大兴安岭地区新林区翠岗镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.694954,52.043665,124.687346,52.042243,124.7015217,52.0494371
大乌苏,黑龙江省大兴安岭地区新林区大乌苏镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.535828,51.791059,124.528401,51.789629,124.5423638,51.79703185
宏图,黑龙江省大兴安岭地区新林区宏图镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.159464,51.610499,124.151685,51.60883,124.1658351,51.61683271
塔尔根,黑龙江省大兴安岭地区新林区塔尔根镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.723072,52.242162,124.715345,52.240736,124.729669,52.24791804
塔源,黑龙江省大兴安岭地区新林区塔源镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.289957,51.451456,124.28239,51.449863,124.2963306,51.45766754
太阳沟,黑龙江省大兴安岭地区新林区塔源镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.324528,51.326425,124.316901,51.32478,124.3309098,51.33259829
林海,黑龙江省大兴安岭地区新林区新林镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,124.358692,51.579341,124.350915,51.577631,124.3650882,51.58548136
新林,黑龙江省大兴安岭地区新林区新林镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,124.411889,51.680811,124.404037,51.679078,124.418334,51.68690832
东方红,黑龙江省东方红镇铁路委,哈尔滨铁路局, ,客运站,黑龙江,鸡西,133.090505,46.206664,133.082876,46.204336,133.0971409,46.21228152
绥阳,黑龙江省东宁县绥阳镇,哈尔滨铁路局, ,客运站,黑龙江,牡丹江,130.894474,44.422134,130.88735,44.420127,130.9011193,44.42777345
绥西,黑龙江省东宁线绥阳镇绥西村,哈尔滨铁路局, ,乘降所,黑龙江,牡丹江,130.828294,44.440988,130.821074,44.438899,130.8349418,44.44667187
太岭,黑龙江省东宁线绥阳镇太岭村,哈尔滨铁路局, ,乘降所,黑龙江,牡丹江,130.678299,44.559519,130.671104,44.557448,130.6848659,44.56530384
东二道河,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,134.122453,47.686911,134.114654,47.684191,134.128816,47.69328446
抚远,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,134.40214,48.346009,134.394237,48.343462,134.40861,48.35213551
寒葱沟,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,134.157568,47.971849,134.149798,47.969252,134.1639625,47.97821697
洪河,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,133.521486,47.581814,133.513849,47.579342,133.5279903,47.5878564
前锋,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,133.888819,47.602404,133.881459,47.600038,133.8951776,47.60877935
双龙山,黑龙江省富锦市二龙山镇,哈尔滨铁路局, ,乘降所,黑龙江,佳木斯,132.497958,47.30969,132.490456,47.307229,132.5044763,47.31570839
二道岗,黑龙江省富锦市锦山镇二道岗村,哈尔滨铁路局, ,乘降所,黑龙江,佳木斯,131.865906,47.09273,131.858261,47.090549,131.8722932,47.09909904
富锦,黑龙江省富锦市锦绣大街站前路,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,132.047004,47.237759,132.039058,47.235217,132.0533306,47.24412646
向阳川,黑龙江省富锦市向阳川镇,哈尔滨铁路局, ,乘降所,黑龙江,佳木斯,132.337156,47.308199,132.329432,47.305639,132.3435534,47.31437285
